"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"6292","迅德興業股份有限公司","迅德","電子零組件業","－","桃園縣龜山鄉民生北路一段38-1號","	22133530","陳嘉雄","蕭春桂","張美薇","財務行政部經理","劉靜宜","03-3554556","1986/05/19","2003/11/26",新台幣                 10.0000元,466007120,46600712,0,0,合併,每年,董事會,"永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","資誠聯合會計師事務所","吳偉豪","鄭雅慧","　　AXIS","　　38-1,Ming Shen N. Rd.,Sec. 1,Kuei-Shan,　　Taoyuan , Taiwan","03-3554558","publicfin@axis.com.tw","www.axis.com.tw","張美薇","財務行政部經理","03-3554556 ext661","publicfin@axis.com.tw","www.axis.com.tw","－"
"6294","智基科技開發股份有限公司","智基","文化創意業","－","台南市北區成功路114號10樓之1","	97306837","邱仕榮","宋彩蓮","黃盈圖","財務協理","林宛柔","06-2258899","1996/12/21","2004/01/13",新台幣                 10.0000元,260471060,26047106,0,0,合併,每年,董事會,"福邦證券股份有限公司股務代理部","02-23711658","台北市中正區忠孝西路一段６號６樓","資誠聯合會計師事務所","葉芳婷","徐惠榆","Tekom","10F.-1, No.114, Chenggong Rd., North Dist., Tainan City 704, Taiwan (R.O.C.)Tainan City , Taiwan (R.O.C.)","06-2207979","ianhuang@cek.com.tw","http://www.tekom.com.tw/","黃盈圖","財務協理","04-22221878","ianhuang@cek.com.tw","http://www.tekom.com.tw/","－"
"6411","晶焱科技股份有限公司","晶焱","半導體業","－","235603新北市中和區建八路2號18樓","	28081989","李俊昌","姜信欽","洪如真","營運長暨市場部副總","張偉達","(02)82278989","2006/01/20","2014/03/11",新台幣                 10.0000元,992306310,99230631,0,0,合併,每年,董事會,"群益金鼎證券股份有限公司","(02)27023999","台北市大安區敦化南路2段97號B2","安侯建業聯合會計師事務所","陳明輝","郭欣頤","Amazing","18F., No. 2, Jian 8th Rd., Zhonghe Dist.,New Taipei City 235603, Taiwan","(02)82278969","finance@amazingIC.com","www.amazingIC.com","王志隆","稽核主管","(02)82278989","Finance@amazingIC.Com","www.amazingIC.com","www.amazingIC.com"
"6417","韋僑科技股份有限公司","韋僑","通信網路業","－","台中市大里區仁化工二路99號","	16877131","曾穎堂","江鴻佑","張祐棋","總經理室協理","陳小萍","04-24925298","1999/03/23","2015/10/08",新台幣                 10.0000元,422740000,42274000,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","02-25865859","106臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","許瑞隆","劉力維","SAG","NO. 99, Renhuagong 2nd Rd., Dali Dist.Taichung 412. Taiwan","04-24927388","public@sag.com.tw","www.sag.com.tw","張祐棋","總經理室協理","04-24925298","public@sag.com.tw","https://www.sag.com.tw/investor-relations/","https://www.sag.com.tw/corporate-governance-structure/"
"6418","詠昇電子股份有限公司","詠昇","電子零組件業","－","桃園市中壢區中福路二段十巷二號","	22774892","張祐銘","林孝勳","林孝勳","總經理","魏惠茹","03-4527666","1988/02/03","2019/02/18",新台幣                 10.0000元,345220000,34522000,0,0,合併,每年,股東會,"統一綜合證券股份有限公司","02-27463797","台北市松山區東興路8號地下一樓","資誠聯合會計師事務所","葉翠苗","于智帆","Y-S ELEC.","No.2, Lane 10, Sec. 2, ZhongFu Road,ZhongLi Dist. Taoyuan, Taiwan, R.O.C.","03-4527661","yselec@yselec.com.tw","https://www.yselec.com.tw","魏惠茹","財務長","03-4528098","yselec@yselec.com.tw","https://tw.yselec.com.tw/service_2/88.htm","https://tw.yselec.com.tw/service_2/88.htm"
"6419","京晨科技股份有限公司","京晨科","光電業","－","新北市中和區建八路16號18樓之2","	28212547","楊文彬","楊文彬","楊文彬暫代","總經理","楊文彬","(037)-776168","2006/08/17","2014/12/29",新台幣                 10.0000元,131591700,13159170,2725997,0,合併,每年,董事會,"永豐金證券股務代理部","(02)23816288","台北市博愛路17號3樓","眾智聯合會計師事務所","游佩靜","王智立","NUUO","18F.-2, No. 16, Jian 8th Rd., Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)","(02)87732260","efin@nuuo.com","http://www.nuuo.com","謝秉暾","經理","(037)-776168","anderson_hsieh@nuuo.com","https://nuuo.com/nvestor-relations-stakeholder-contacts/","https://nuuo.com/corporate-governance-2/"
"6423","億而得微電子股份有限公司","億而得","半導體業","－","新竹縣竹北市台元二街12號11樓之2","	12894399","黃文謙","黃文謙","陳香綺","協理","賴盈君","03-5526035","2001/09/04","2026/01/22",新台幣                 10.0000元,310160000,31016000,0,0,個別,每年,董事會,"元大證券(股)公司股務代理部","02-25865859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","林心彤","林政治","YMC","11F-2, No. 12, Taiyuan 2nd St., Zhubei City,Hsinchu County 302082 , Taiwan (R.O.C.)","03-5526036","ir@ymc.com.tw","www.ymc.com.tw","賴盈君","經理","035526035","ir@ymc.com.tw","https://www.ymc.com.tw/index.php?action=investor&cid=2&id=5","https://www.ymc.com.tw/index.php?action=investor&cid=3"
"6425","易發精機股份有限公司","易發","電機機械","－","桃園市中壢區自強四路3-2號","	22994919","羅文進","劉國麟","洪士傑","董事長室特助","邱耀進","03-4514199","1988/08/22","2019/01/18",新台幣                 10.0000元,486020000,48602000,0,0,合併,每年,股東會,"福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","張至誼","洪國田","EFC","No.3-2, Ziqiang 4th Rd., Zhongli CityTaoyuan County 320, Taiwan (R.O.C.)","03-4517898","pr@efctw.com","https://www.efctw.com","邱耀進","管理部副總","03-4514199","pr@efctw.com","https://www.efctw.com","https://www.efctw.com"
"6432","今展科技股份有限公司","今展科","電子零組件業","－","新北市三重區重新路五段646號14樓","	12688172","王琴賢","王琴賢","任若琳","財務長","楊偉堅","02-29998313","2001/02/20","2015/05/20",新台幣                 10.0000元,333168800,33316880,0,0,合併,每年,股東會,"永豐金證券股務代理部","02-23816288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","劉建良","呂相瑩","ARLITECH","14F , NO. 646 ESC . 5,CHUNG HSING RD.,SANCHUNG.NEW TAIPEI CITY,TAIWAN,R.O.C","02-29997582","vivian_jen@arlitech.com.tw","www.arlitech.com.tw","任若琳","財務長","02-29998313","vivian_jen@arlitech.com.tw","www.arlitech.com.tw","－"
"6435","大中積體電路股份有限公司","大中","半導體業","－","新竹科學園區篤行一路6號5樓","	28112723","薛添福","薛添福","薛添福","董事長暨總經理","吳顯威","(03)563-5818","2008/08/14","2016/01/07",新台幣                 10.0000元,374613000,37461300,0,0,個別,每年,董事會,"元富證券股份有限公司股務代理部","(02)2768-6668","台北市光復北路11巷35號B1","資誠聯合會計師事務所","李典易","白淑蒨","Sinopower","5F,No.6,Dusing 1st Rd.,Hsinchu Science Park,Hsinchu 300,Taiwan","(03)563-5080","ir@sinopowersemi.com","www.sinopowersemi.com","陳麗嬌","處長","(03)563-5818","joycechen@sinopowersemi.com","https://www.sinopowersemi.com/investors/","https://www.sinopowersemi.com/investors/"
"6441","廣錠科技股份有限公司","廣錠","電腦及週邊設備業","－","新北市汐止區新台五路一段93號24樓","	53562649","廖良彬","林建驊","陳證交","營運長","黃慧蘭","77535888","2011/12/13","2017/09/27",新台幣                 10.0000元,533184290,53318429,0,0,合併,每年,股東會,"中國信託代理部","(02)6636-5566","100台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","潘俊名","張淑瑩","IBS","24F., No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan (R.O.C.)","26975988","ibg@ibasegaming.com","https://www.ibasesolution.com.tw","黃慧蘭","財務長","77535888","tina@ibasesolution.com","https://www.ibasesolution.com.tw","https://www.ibasesolution.com.tw/investor-company-rules"
"6461","益得生物科技股份有限公司","益得","生技醫療業","－","台北市內湖區瑞光路358巷36號3樓","	53104031","林智暉","Manish Chawla","皮先智","發言人","暫缺","02-77218877","2010/10/28","2018/03/28",新台幣                 10.0000元,1784047610,178404761,14533761,0,個別,每年,股東會,"元大證券(股)公司股務代理部","02-25865859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","洪偉倫","陳招美","Intech","3F., No.36, Ln. 358, Ruiguang Rd.,Neihu Dist., Taipei City 114, Taiwan","02-77218800","investor@intechbiopharm.com","http://www.intechbiopharm.com","皮先智","發言人","02-77218877","investor@intechbiopharm.com","investor@intechbiopharm.com","－"
"6462","神盾股份有限公司","神盾","半導體業","－","台北市內湖區瑞光路360號2樓之1","	28835517","羅森洲","羅森洲","李宜平","資深副總經理","張心玲","(02)26589768","2007/12/26","2015/12/23",新台幣                 10.0000元,912507540,91250754,7868000,0,合併,每年,董事會,"元大證券股務代理部","(02)25865859","台北市大安區敦化南路二段67號B1","安永聯合會計師事務所","許新民","陳智忠","EGIS","2F-1, No. 360, Ruiguang Road, Neihu DistrictTaipei City , Taiwan (R.O.C.)","(02)26588368","ir@egistec.com","http://www.egistec.com","李宜平","資深副總經理","(02)26589768","ir@egistec.com","https://www.egistec.com/zh-hant/stakeholder/","https://www.egistec.com/zh-hant/company_govern/"
"6465","威潤科技股份有限公司","威潤","通信網路業","－","台北巿內湖區潭美街539號6樓","	24497254","吳佳蓉","吳佳蓉","吳柏慶","技術長","鄭憲涵","02-2797-5852","2010/01/19","2015/11/20",新台幣                 10.0000元,470736850,47073685,25068529,0,合併,每年,董事會,"台新綜合證券股份有限公司","02-2504-8125","台北市建國北路一段96號B1","資誠聯合會計師事務所","于智帆","葉翠苗","ATrack","6F., No. 539, Tanmei StNeihu Dist., Taipei City 114","02-2797-4030","ir@atrack.com.tw","http://www.atrack.com.tw","吳柏慶","技術長","02-2797-5852","ir@atrack.com.tw","https://www.atrack.com.tw/tw/investor/49","https://www.atrack.com.tw/tw/investor/40"
"6469","大樹醫藥股份有限公司","大樹","生技醫療業","－","桃園市桃園區復興路186號18樓","	12803476","鄭明龍","鄭明龍","盧山峰","副總經理","吳淑宜","03-4333123","2001/05/15","2016/03/30",新台幣                 10.0000元,1496992020,149699202,0,0,合併,每年,董事會,"台新綜合證券(股)公司股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","安永聯合會計師事務所","鄭清標","張志銘","Great Tree","18F.,No.186, Fuxing Rd.,Taoyuan Dist.,Taoyuan City 330, Taiwan, R.O.C","03-4333033","stock@greattree.com.tw","http://www.greattree.com.tw","吳淑宜","財務部協理","03-4333123","stock@greattree.com.tw","http://www.greattree.com.tw/article-page/investor","http://www.greattree.com.tw/article-page/investor"
"6470","宇智網通股份有限公司","宇智","通信網路業","－","新竹市金山八街1號3樓","	27375986","袁允中","袁允中","袁允中","董事長","王英傑","03-5797969","2004/06/15","2015/11/03",新台幣                 10.0000元,376941000,37694100,0,0,合併,每年,董事會,"宏遠證券股份有限公司","(02)7719-8899","台北市大安區信義路4段236號3樓","勤業眾信聯合會計師事務所","蔡美貞","林心彤","U-MEDIA","3F,No.1,Jin-Shan 8th St.,Hsinchu 300,Taiwan,R.O.C.","03-5798718","ir@u-media.com.tw","http://www.u-media.com.tw","王英傑","董事長特助","03-5797969","ir@u-media.com.tw","http://www.u-media.com.tw","http://www.u-media.com.tw"
"6474","華豫寧股份有限公司","華豫寧","電子通路業","－","台中市北區進化北路238號4樓之8","	84094369","連智民","黃炳順","蔡武安","財會部協理","李昇達","04-24622560","1992/12/23","2025/11/25",新台幣                 10.0000元,525261990,52526199,0,0,合併,每年,股東會,"華南永昌綜合證券股份有限公司","02-27186425","台北市松山區民生東路四段五十四號四樓","勤業眾信聯合會計師事務所","蘇定堅","曾棟鋆","WFE","4F-8.NO.238.CHIN HUA N. RD.,N. DIST.TAICHUNG CITY , TAIWAN","04-24622285","ir@wfe.com.tw","http:// www.wfe.com.tw","蔡武安","財會部協理","04-24622560","ir@wfe.com.tw","https://www.wfe.com.tw/csr.php?A_0=60","https://www.wfe.com.tw/csr.php?A_0=62"
"6482","弘煜科技事業股份有限公司","弘煜科","文化創意業","－","台中市臺灣大道二段186號15樓之2","	25064206","洪而立","洪而立","劉素幸","協理","劉昱昌","04-2322-2886","2009/11/05","2016/06/13",新台幣                 10.0000元,286344630,28634463,0,0,合併,每年,股東會,"富邦綜合證券(股)公司股務代理部","(02)2361-1300","100台北市中正區許昌街17號11樓","安侯建業聯合會計師事務所","陳燕慧","郭士華","FUN YOURS","15F.,NO.186 Sec.2,Taiwan Blvd.,Taichung,Taiwan","04-2322-2971","public@fy.com.tw","www.fy.com.tw","劉素幸","協理","04-23222886","susan@fy.com.tw","http://fy.com.tw/investors/investors_1.htm","https://www.fy.com.tw/investors/investors2_3.htm"
"6485","點序科技股份有限公司","點序","半導體業","－","新竹縣竹北市環科一路31號8樓之1","	28927852","劉坤旺","顏文鴻、陳孟豪","陳美智","處長","吳佩芬","03-5736032","2008/02/13","2015/11/17",新台幣                 10.0000元,452470080,45247008,2175000,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","(02)2586-5859","臺北市大安區敦化南路二段67號B1","勤業眾信聯合會計師事務所","&#28201;智源","蔡美貞","ASolid","8F.-1, No. 31, Huanke 1st Rd., Zhubei City,Hsinchu County 302 , Taiwan (R.O.C)","03-5736300","IR@asolid-tek.com","www.asolid-tek.com","陳美智","處長","03-5736032","IR@asolid-tek.com","www.asolid-tek.com","https://asolid-tek.com/§????H±M°?/???q?v?z/"
"6486","互動國際數位股份有限公司","互動","通信網路業","－","新北市五股區五工五路三十八之一號","	80192260","黃文芳","劉美蘭","陳美琪","副總經理","吳耀庭","(02)2298-3456","2003/05/14","2016/09/13",新台幣                 10.0000元,508932860,50893286,0,0,合併,每年,董事會,"富邦綜合證券股份有限公司","(02)2361-1300","台北市中正區許昌街十七號十一樓","安侯建業聯合會計師事務所","黃明宏","張惠貞","IDT","No.38-1,Wugong 5th Rd.,Wugu District,New Taipei City,Taiwan,R.O.C.","(02)2299-0399","invest@idtech.com.tw","http://www.idtech.com.tw/","陳美琪","副總經理","(02)2298-3456","invest@idtech.com.tw","https://www.idtech.com.tw/stakeholder","https://www.idtech.com.tw/investor-corporate"
"6488","環球晶圓股份有限公司","環球晶","半導體業","－","新竹科學園區新竹市工業東二路八號","	28113286","徐秀蘭","Mark England","彭欣瑜","董事長特別助理","何禧樂","03-5772255","2011/10/18","2015/09/25",新台幣                 10.0000元,4781137250,478113725,0,0,合併,每半會計年度,董事會,"元大證券(股)公司股務代理部","02-2586-5859","台北市大安區敦化南路二段67號地下一樓","安侯建業聯合會計師事務所","黃泳華","吳俊源","GWC","No. 8. Industrial East Road 2, Hsinchu Science Park, Taiwan, R.O.C.Taiwan R.O.C","03-5781706","GWCIR@sas-globalwafers.com","http://www.sas-globalwafers.com","彭欣瑜","發言人","03-5772255","GWCIR@sas-globalwafers.com","https://www.sas-globalwafers.com/stakeholder/","https://www.sas-globalwafers.com/corporate/"
"6492","生華生物科技股份有限公司","生華科","生技醫療業","－","新北市新店區北新路3段225號10樓","	54021973","胡定吾","黃品諺","張小萍","執行副總經理暨財務長","黃品諺","(02)89119856","2012/11/16","2017/04/24",新台幣                 10.0000元,899036200,89903620,0,0,合併,每年,股東會,"永豐金證券(股)公司股務代理部","(02)23816288","台北市博愛路17號3樓","資誠聯合會計師事務所","蔡蓓華","鄧聖偉","SH","10F., No. 225, Sec. 3, Peihsin Rd., Hsintien Dist.,New Taipei City, Taiwan","(02)89119956","service@senhwabio.com","http://www.senhwabio.com","柯鈞騰","投資人關係經理","02-89119856#207","jonathanko@senhwabio.com","https://www.senhwabio.com/tw/communication-and-collaboration","https://www.senhwabio.com/tw/about"
