"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","興櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"7725","列特博生技股份有限公司","列特博","生技醫療業","－","臺北市士林區承德路四段150號3樓之1","	82901149","戴子煌","戴極昇","戴極昇","總經理","樊心絜","(02)2889-1136","2019/06/12","2023/12/22",新台幣                 10.0000元,483266330,48326633,0,0,合併,每年,董事會,"福邦證券股份有限公司","(02)2371-1658","臺北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","林冠宏","周筱姿","LabTurbo","3F.-1, No. 150, Sec. 4, Chengde Rd., Shilin Dist.Taipei City 111052 , Taiwan (R.O.C.)","(02)2889-1146","investor.relations@labturbo.com.tw","http://www.labturbo.com.tw/","－","－","－","－","http://www.labturbo.com.tw/","－"
"7726","暄達醫學科技股份有限公司","暄達","生技醫療業","－","桃園市龜山區科技一路77號","	53853674","鄭瑋勳","王智緯","王智緯","總經理","潘素咪","03-3287882","2012/05/23","2024/02/27",新台幣                 10.0000元,203040000,20304000,0,0,合併,每年,董事會,"富邦綜合證券股務代理部","(02)2361-1300","台北市中正區許昌街17號11樓","勤業眾信聯合會計師事務所","錢奕圻","李冠豪","CARILEX","NO.77 Keji 1st Road, Guishan Dist.Taoyuan City Taiwan","03-3282632","invest@carilexmedical.com","https://www.carilexmedical.com/","－","－","－","－","https://www.carilexmedical.com/","－"
"7729","仲恩生醫科技股份有限公司","仲恩生醫","生技醫療業","－","台北市內湖區文湖街12號4樓之1","	28833362","王玲美","王玲美","柯景懷","資深副總經理","羅憶枝","(02)2627-9216","2007/12/18","2024/03/11",新台幣                 10.0000元,728412410,72841241,6206897,0,合併,每年,股東會,"永豐金證券股務代理部","(02)2381-6288","台北市博愛路17號3樓","安侯建業聯合會計師事務所","陳富仁","吳政諺","SBI","4F-1,No.12,Wenhu St., Neihu Dist., Taipei City 11445, TaiwanTAIPEI CITY 11445, TAIWAN (R.O.C.)","(02)2627-6455","ir@steminent.com","http://www.steminent.com","－","－","－","－","http://www.steminent.com","－"
"7731","火星生技股份有限公司","火星生技*","食品工業","－","新北市中和區板南路655號13樓","	90723344","林玉龍","楊硯超","林玉龍","董事長","楊硯超","(02)8245-5250","2021/05/13","2024/02/05",新台幣                  0.2500元,130495143,521980572,7923932,0,合併,每年,股東會,"永豐金證券股份有限公司","(02)2381-6288","臺北市中正區博愛路17號3樓","資誠聯合會計師事務所","顏裕芳","鄧聖偉","MARX","13F., No. 655, Bannan Rd., Zhonghe Dist.,New Taipei City 235 , Taiwan (R.O.C.)","(02)2243-9543","IR@marxbiotech.com","https://marxbiotech.com/","－","－","－","－","https://marxbiotech.com/","－"
"7737","凱鈿行動科技股份有限公司","凱鈿","數位雲端","－","臺南市永康區中華路1-4號5樓","	24373514","蘇柏州","蘇柏州","林文瑋","研發長","林文瑋","(06)313-1660","2009/03/20","2025/02/05",新台幣                 10.0000元,297377850,29737785,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","臺北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","蘇郁琇會計師","曾建銘會計師","KDAN","5F-C., No.1-4, Zhonghua Rd., Yongkang Dist.,Tainan City 710, Taiwan","(06)313-0835","ir@kdanmobile.com","https://www.kdan.com/","－","－","－","－","https://www.kdan.com/","－"
"7742","天弘化學股份有限公司","天弘化","化學工業","－","新竹縣湖口鄉實踐路18號","	47104168","何基丞","黃朝輝","黃朝輝","總經理","于晨玹","03-5985750","1975/07/09","2024/07/04",新台幣                 10.0000元,663750000,66375000,0,0,合併,每年,董事會,"福邦證券股份有限公司股務代理部","(02)2371-1658","100405台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","陳蓓琪","許明芳","URANUS","No. 18, Shijian Rd., Hukou TownshipHsinchu County 303 , Taiwan","03-5984321","investor@uranuschemicals.com.tw","https://www.uranuschemicals.com.tw/","－","－","－","－","https://www.uranuschemicals.com.tw/zh-tw/stakeholders","－"
"7745","紅陽科技股份有限公司","紅陽","數位雲端","－","臺北市大安區敦化南路二段65號13樓","	70828783","呂寶麟","黃懸德","黃懸德","總經理","許恆基","(02)2502-1869","2000/07/26","2026/01/05",新台幣                 10.0000元,179500000,17950000,0,0,合併,每年,股東會,"第一金證券(股)公司股務代理部","(02)2563-5711","台北市大安區安和路一段27號六樓","安永聯合會計師事務所","呂倩雯","許新民","Red Sunrise","13F., No. 65, Sec. 2, Dunhua S. Rd., Da’an Dist.,Taipei City 106 , Taiwan (R.O.C.)","(02)2501-2727","redsunrise@esafe.com.tw","https://www.sunpay.com.tw","－","－","－","－","https://www.sunpay.com.tw/elementor-8682/","https://www.sunpay.com.tw/elementor-8699/"
"7748","鑫囍創業股份有限公司","鑫囍創業","其他","－","台北市信義區松德路171號20樓之1","	90602257","邱奕榮","黃偉豪","秦詩雁","執行副總","陳淑雯","02-27221766","2021/12/30","2024/12/05",新台幣                 10.0000元,145000000,14500000,0,0,合併,每年,股東會,"華南永昌綜合證券股份有限公司","02-27186425","台北市民生東路四段54號4樓","資誠聯合會計師事務所","蕭春鴛","王方瑜","JollifyCreative","20F-1, No.171, Songde Rd,Taipei City","02-2722 2377","service@jollifycreative.com","https://jollifycreative.com/","－","－","－","－","https://jollifycreative.com/","－"
"7752","世紀樺欣風能股份有限公司","世紀樺欣","綠能環保","－","桃園市觀音區中山路一段1119號","	83575425","賴文祥","黃國誌","黃國誌","總經理","廖婉鈴","03-4730201","2020/02/26","2024/06/19",新台幣                 10.0000元,2000000000,200000000,0,0,個別,每年,董事會,"元大證券股務代理部","02-25865859","106045臺北市大安區敦化南路二段67號地下一樓","安永聯合會計師事務所","林政緯","陳國帥","CHWE","No.1119, Sec. 1, Zhongshan Rd., Guanyin Dist.Taoyuan City , Taiwan (R.O.C.)","03-4735235","ir@chwetw.com","http://www.chwetw.com/tw/","－","－","－","－","http://www.chwetw.com/tw/","－"
"7754","安基生技新藥股份有限公司","安基生技","生技醫療業","－","台北市忠孝東路七段508號16樓之6","	24777699","黃文英","黃文英","于怡文","處長","葉俊彥","(02)2365-5677","2014/12/15","2024/06/25",新台幣                 10.0000元,942277890,94227789,0,0,個別,每年,股東會,"中國信託股務代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","顏裕芳","蔡蓓華","AnnJi","16F.-6, No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist., Taipei City 115TAIPEI CITY 115, TAIWAN (R.O.C.)","(02)2365-8022","ir@ajpharm.com","http://www.ajpharm.com","－","－","－","－","http://www.ajpharm.com","－"
"7756","多那之國際股份有限公司","多那之","觀光餐旅","－","高雄市三民區康平街268號","	59248513","王建仁","林育芳","林育芳","總經理","劉健智","(07) 311-0778","2017/05/05","2024/08/01",新台幣                 10.0000元,210650000,21065000,0,0,合併,每年,董事會,"台新證券股務代理部","(02)2504-8125","台北市中山區建國北路一段96號B1","資誠聯合會計師事務所","王駿凱","王國華","DONUTES","No. 268, Kangping St., Sanmin DistKaohsiung City 807008 , Taiwan (R.O.C.)","(07) 323-2381","ir@donutes.com.tw","https:// donutes.com.tw/","－","－","－","－","https:// donutes.com.tw/","－"
"7758","睿騰能源股份有限公司","睿騰能源","電子零組件業","－","新竹縣竹北市竹北里台元街18號5樓之10","	69578512","黃靖容","宋自強","宋自強","總經理","楊惠安","035601982","2017/01/11","2025/05/08",新台幣                 10.0000元,161000000,16100000,0,0,個別,每年,董事會,"永豐金證券(股)公司股務代理部","02-2381-6288","100台北市中正區博愛路17號3樓","安侯建業聯合會計師事務所","辛郁婷","王怡文","KEELGOAL ENERGY","5 F.-10, No. 18, Taiyuan St., Zhubei Vil.Zhubei City,Hsinchu County ,Taiwan","035601963","sales@keelgoal.com.tw","https://www.keelgoal.com.tw/","－","－","－","－","https://www.keelgoal.com.tw/investor/","－"
"7759","視航生物醫學股份有限公司","視航生醫","生技醫療業","－","台北市南港區三重路66號3樓之5","	85009024","卓夙航","卓夙航","卓夙航","總經理","林浩宇","02-27114597","2019/08/30","2025/03/10",新台幣                 10.0000元,700681590,70068159,4500000,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","02-2586-5859","台北市大安區敦化南路二段67號B1","勤業眾信聯合會計師事務所","李冠豪","楊承修","SUNHAWK BIO","Nangang Dist., Sanchong Rd., No.66,3F-5,Taipei City 115602, Taiwan (R.O.C.)","07-3350668","info@shvbiotech.com","https://www.sunhawkvision.com/","－","－","－","－","https://www.sunhawkvision.com/","－"
"7760","享溫馨企業股份有限公司","享溫馨","觀光餐旅","－","高雄市苓雅區建國一路175之15號","	29004693","李東和","李奇霖","李奇霖","總經理","林威亞","(07)224-2999","2008/10/02","2024/11/08",新台幣                 10.0000元,600000000,60000000,0,0,個別,每年,董事會,"中國信託商業銀行股務代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","勤業眾信&#63895;合會計師事務所","陳珍麗","許凱甯","ENJOY","No. 175-15, Jianguo 1st Rd., Lingya Dist.,Kaohsiung City, Taiwan","(07)224-1919","ir@swsktv.com.tw","https://www.sws.com.tw/","－","－","－","－","https://www.sws.com.tw/investors/governance.html","https://www.sws.com.tw/investors/stakeholders.html"
"7761","三大未來科技股份有限公司","三大未來","綠能環保","－","屏東縣佳冬鄉佳冬村永發街1號、1-1號","	53594157","林沛毅","林沛毅","蔡佳蓉","財務長","許麗卿","08-8660888","2012/04/30","2024/08/16",新台幣                 10.0000元,289000000,28900000,0,0,個別,每年,股東會,"第一金證券(股)公司股務代理部","02-25635711","台北市大安區安和路一段27號6樓","勤業眾信聯合會計師事務所","劉裕祥","陳秀雯","Power Win","No. 1、1-1, Yongfa St., Jiadong Township, Pingtung County 931006Taiwan (R.O.C.)","08-8665858","CFO@powerwin.com.tw","https://www.powerwin.com.tw/news_list.html","－","－","－","－","https://www.powerwin.com.tw/investor.html","－"
"7762","吉晟生技股份有限公司","吉晟生","生技醫療業","－","新北市新莊區後港一路141號1樓至2樓;143號1樓至2樓","	53541504","楊朝堂","林亮光","林亮光","總經理","蔡智仁","02-2908-7790","2011/10/03","2024/07/25",新台幣                 10.0000元,572328410,57232841,0,0,合併,每年,股東會,"第一金證券(股)公司股務代理部","02-2563-5711","台北市大安區安和路一段 27 號 6 樓","安侯建業聯合會計師事務所","許淑敏","江曉苓","PET PHARM BIO","1-2F., No. 141、143, Hougang 1st Rd., Xinzhuang DistNew Taipei City 242051 , Taiwan (R.O.C.)","02-2908-7750","ir@petpharmbio.com","https://www.petpharmbio.com","－","－","－","－","https://www.petpharmbio.com","－"
"7763","崇舜股份有限公司","崇舜","化學工業","－","臺中市西屯區工業區三十三路14號","	16038360","鍾文清","陳南超","莊忠學","財務長","姚程","(04)2350-2588","1997/06/18","2024/09/26",新台幣                 10.0000元,600143490,60014349,0,0,合併,每年,股東會,"台新證券股務代理部","(02)2504-8125","臺北市中山區建國北路一段96號B1","資誠聯合會計師事務所","王玉娟","劉美蘭","Johnson Fine","No. 14, Rd. 33. Taichung Industrial Park,Taichung City, ROC","(04)2350-6357","IR@johnson-fine.com","https://www.johnson-fine.com/","－","－","－","－","https://www.johnson-fine.com/","－"
"7764","聖州企業股份有限公司","聖州","其他","－","台北市大安區嘉興街319號1樓","	07992639","楊明舜","楊明舜","楊瑜婷","營運長","陳明如","02-27327219","1985/08/26","2024/08/28",新台幣                 10.0000元,600000000,60000000,0,0,合併,每年,董事會,"富邦綜合證券(股)公司股務代理部","(02)2361-1300","台北市中正區許昌街17號11樓","勤業眾信聯合會計師事務所","莊業偉","龔則立","SAINT JOSE","No. 319, Jiaxing St., Taipei City 106, TaiwanTaipei City 106, Taiwan","02-27362591","mailto:spokesperson@forcartex.com.tw","https://shop.3dmats.com/","－","－","－","－","https://3dmats.com/","－"
"7768","頌勝科技材料股份有限公司","頌勝科技","半導體業","－","臺中市西屯區協和里工業區十四路2號","	22231552","朱明癸","施文昌","林順陽","副總經理暨財務長","唐宏揚","04-23550168","1986/07/25","2025/03/31",新台幣                 10.0000元,600000000,60000000,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","02-25865859","臺北市大安區敦化南路2段67號地下一樓","資誠聯合會計師事務所","王玉娟","劉美蘭","PVI","NO.2,14 Rd.,TAICHUNG INDUSTRIAL PARK, Xitun Dist.Taichung,Taiwan,R.O.C.","04-23509985","IR@ pvichem.com.tw","https://www.pvichem.com.tw/","－","－","－","－","https://www.pvichem.com.tw/","－"
"7772","耀穎光電股份有限公司","耀穎","半導體業","－","桃園市蘆竹區大新路812號","	80516134","鄭偉民","郭晉辰","甘炎恩","總經理特別助理","郭晉辰","(03)323-8118","2003/09/05","2025/06/26",新台幣                 10.0000元,240786000,24078600,0,0,個別,每年,股東會,"兆豐證券股份有限公司股務代理部","(02)3393-0898","台北市中正區忠孝東路二段九十五號一樓","資誠聯合會計事務所","葉翠苗","于智帆","MOE","No. 812, Daxin Rd.Luzhu Dist., Taoyuan City , Taiwan","(03)323-8211","moe@moe.com.tw","http://www.moe.com.tw","－","－","－","－","https://www.moe.com.tw/investors_tw_4.php","－"
"7773","富禾生醫股份有限公司","富禾生醫","生技醫療業","－","新北市三重區重新路五段609巷10號10樓","	54151258","趙毅","李建謀","李建謀","總經理","邱薇婷","02-2995-3838","2012/12/24","2024/09/26",新台幣                 10.0000元,399112090,39911209,0,0,個別,每年,股東會,"元富證券股務代理部","02-2768-6668","台北市松山區光復北路11巷35號地下一樓","資誠聯合會計師事務所","鄧聖偉","顏裕芳","FullHope","10F., No. 10, Ln. 609, Sec. 5, Chongxin Rd., Sanchong Dist.New Taipei City, Taiwan","02-2995-5359","ir@fhb.com.tw","www.fhb.com.tw","－","－","－","－","www.fhb.com.tw","－"
"7776","奧孟亞股份有限公司","奧孟亞","生技醫療業","－","臺北市南港區園區街3-2號4樓","	66262721","李淑惠","史格瑞","蔡依庭","財會主管","李淑惠","02-26558988","2016/11/01","2024/10/25",新台幣                 10.0000元,491015200,49101520,0,0,合併,每年,股東會,"群益金鼎證券(股)公司股務代理部","(02) 27023999","台北市大安區敦化南路二段97號地下二樓","資誠聯合會計師事務所","黃珮娟","蔡蓓華","Anya","4F., No. 3-2, Yuanqu St., Nangang Dist.Taipei City 115603, Taiwan (R.O.C.)","02-26557919","info@anyabiopharm.com","http://anyabiopharm.com/tw/","－","－","－","－","http://anyabiopharm.com/tw/","－"
"7779","鍇睿國際數位股份有限公司","鍇睿國際","運動休閒","－","台北市中正區北平東路30-1號11樓","	89140546","顏宥騫","顏宥騫","顏佑伊","管理總監","戴辰庭","02-23952180","2022/12/30","2024/10/03",新台幣                 10.0000元,161050000,16105000,0,0,合併,每年,董事會,"群益金鼎證券 股務代理部","02-27023999","台北市大安區敦化南路二段97號B2","勤業眾信聯合會計師事務所","劉明賢","陳建瑋","CARRY","11F., No. 30-1, Beiping E. Rd., Zhongzheng Dist.,Taipei City 100 Taiwan (R.O.C.)","02-23959506","investor@carry.live","https://www.carry.live/","－","－","－","－","https://www.carry.live/investor-1.php","－"
